weapon_id,quality,dataset,band,armor_profile,flat_mitigation_proxy,center_m,sample_distances_m,mean_distance_expected_armored_dps,min_distance_expected_armored_dps
long_bow,Q5,vanilla,near,heavy,0.68,10,9/10/11,3.27,3.25
long_bow,Q5,vanilla,mid,none,0.00,18,17/18/19,2.38,0.00
long_bow,Q5,vanilla,mid,light,0.28,18,17/18/19,2.25,0.00
long_bow,Q5,vanilla,mid,medium,0.48,18,17/18/19,2.15,0.00
long_bow,Q5,vanilla,mid,heavy,0.68,18,17/18/19,2.06,0.00
long_bow,Q5,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q5,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q5,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q5,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q5,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q5,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q5,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q5,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q5,mod,near,none,0.00,10,9/10/11,4.10,4.07
long_bow,Q5,mod,near,light,0.28,10,9/10/11,3.87,3.85
long_bow,Q5,mod,near,medium,0.48,10,9/10/11,3.71,3.68
long_bow,Q5,mod,near,heavy,0.68,10,9/10/11,3.55,3.52
long_bow,Q5,mod,mid,none,0.00,18,17/18/19,3.86,3.83
long_bow,Q5,mod,mid,light,0.28,18,17/18/19,3.64,3.61
long_bow,Q5,mod,mid,medium,0.48,18,17/18/19,3.49,3.46
long_bow,Q5,mod,mid,heavy,0.68,18,17/18/19,3.33,3.31
long_bow,Q5,mod,far,none,0.00,22,21/22/23,3.73,3.70
long_bow,Q5,mod,far,light,0.28,22,21/22/23,3.52,3.50
long_bow,Q5,mod,far,medium,0.48,22,21/22/23,3.37,3.35
long_bow,Q5,mod,far,heavy,0.68,22,21/22/23,3.23,3.20
long_bow,Q5,mod,ultra_far,none,0.00,25,24/25/26,1.22,0.00
long_bow,Q5,mod,ultra_far,light,0.28,25,24/25/26,1.16,0.00
long_bow,Q5,mod,ultra_far,medium,0.48,25,24/25/26,1.11,0.00
long_bow,Q5,mod,ultra_far,heavy,0.68,25,24/25/26,1.06,0.00
long_bow,Q6,vanilla,near,none,0.00,10,9/10/11,3.83,3.81
long_bow,Q6,vanilla,near,light,0.28,10,9/10/11,3.62,3.59
long_bow,Q6,vanilla,near,medium,0.48,10,9/10/11,3.46,3.44
long_bow,Q6,vanilla,near,heavy,0.68,10,9/10/11,3.31,3.29
long_bow,Q6,vanilla,mid,none,0.00,18,17/18/19,2.43,0.00
long_bow,Q6,vanilla,mid,light,0.28,18,17/18/19,2.29,0.00
long_bow,Q6,vanilla,mid,medium,0.48,18,17/18/19,2.20,0.00
long_bow,Q6,vanilla,mid,heavy,0.68,18,17/18/19,2.10,0.00
long_bow,Q6,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q6,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q6,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q6,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q6,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q6,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q6,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q6,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q6,mod,near,none,0.00,10,9/10/11,4.57,4.54
long_bow,Q6,mod,near,light,0.28,10,9/10/11,4.31,4.29
long_bow,Q6,mod,near,medium,0.48,10,9/10/11,4.13,4.10
long_bow,Q6,mod,near,heavy,0.68,10,9/10/11,3.95,3.92
long_bow,Q6,mod,mid,none,0.00,18,17/18/19,4.34,4.31
long_bow,Q6,mod,mid,light,0.28,18,17/18/19,4.09,4.07
long_bow,Q6,mod,mid,medium,0.48,18,17/18/19,3.92,3.89
long_bow,Q6,mod,mid,heavy,0.68,18,17/18/19,3.75,3.72
long_bow,Q6,mod,far,none,0.00,22,21/22/23,4.22,4.19
long_bow,Q6,mod,far,light,0.28,22,21/22/23,3.98,3.96
long_bow,Q6,mod,far,medium,0.48,22,21/22/23,3.81,3.79
long_bow,Q6,mod,far,heavy,0.68,22,21/22/23,3.65,3.62
long_bow,Q6,mod,ultra_far,none,0.00,25,24/25/26,2.76,0.00
long_bow,Q6,mod,ultra_far,light,0.28,25,24/25/26,2.61,0.00
long_bow,Q6,mod,ultra_far,medium,0.48,25,24/25/26,2.50,0.00
long_bow,Q6,mod,ultra_far,heavy,0.68,25,24/25/26,2.39,0.00
light_crossbow,Q1,vanilla,near,none,0.00,10,9/10/11,1.30,1.26
light_crossbow,Q1,vanilla,near,light,0.28,10,9/10/11,1.26,1.23
light_crossbow,Q1,vanilla,near,medium,0.48,10,9/10/11,1.23,1.20
light_crossbow,Q1,vanilla,near,heavy,0.68,10,9/10/11,1.21,1.18
light_crossbow,Q1,vanilla,mid,none,0.00,18,17/18/19,1.02,0.98
light_crossbow,Q1,vanilla,mid,light,0.28,18,17/18/19,0.99,0.96
light_crossbow,Q1,vanilla,mid,medium,0.48,18,17/18/19,0.97,0.94
light_crossbow,Q1,vanilla,mid,heavy,0.68,18,17/18/19,0.95,0.92
light_crossbow,Q1,vanilla,far,none,0.00,22,21/22/23,0.88,0.85
light_crossbow,Q1,vanilla,far,light,0.28,22,21/22/23,0.86,0.82
light_crossbow,Q1,vanilla,far,medium,0.48,22,21/22/23,0.84,0.81
light_crossbow,Q1,vanilla,far,heavy,0.68,22,21/22/23,0.82,0.79
light_crossbow,Q1,vanilla,ultra_far,none,0.00,25,24/25/26,0.53,0.00
light_crossbow,Q1,vanilla,ultra_far,light,0.28,25,24/25/26,0.52,0.00
light_crossbow,Q1,vanilla,ultra_far,medium,0.48,25,24/25/26,0.50,0.00
light_crossbow,Q1,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.49,0.00
light_crossbow,Q1,mod,near,none,0.00,10,9/10/11,1.60,1.55
light_crossbow,Q1,mod,near,light,0.28,10,9/10/11,1.55,1.51
light_crossbow,Q1,mod,near,medium,0.48,10,9/10/11,1.52,1.48
light_crossbow,Q1,mod,near,heavy,0.68,10,9/10/11,1.49,1.45
light_crossbow,Q1,mod,mid,none,0.00,18,17/18/19,0.00,0.00
light_crossbow,Q1,mod,mid,light,0.28,18,17/18/19,0.00,0.00
light_crossbow,Q1,mod,mid,medium,0.48,18,17/18/19,0.00,0.00
light_crossbow,Q1,mod,mid,heavy,0.68,18,17/18/19,0.00,0.00
light_crossbow,Q1,mod,far,none,0.00,22,21/22/23,0.00,0.00
light_crossbow,Q1,mod,far,light,0.28,22,21/22/23,0.00,0.00
light_crossbow,Q1,mod,far,medium,0.48,22,21/22/23,0.00,0.00
light_crossbow,Q1,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
light_crossbow,Q1,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
light_crossbow,Q1,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
light_crossbow,Q1,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
light_crossbow,Q1,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
light_crossbow,Q2,vanilla,near,none,0.00,10,9/10/11,1.74,1.71
light_crossbow,Q2,vanilla,near,light,0.28,10,9/10/11,1.69,1.66
light_crossbow,Q2,vanilla,near,medium,0.48,10,9/10/11,1.65,1.62
light_crossbow,Q2,vanilla,near,heavy,0.68,10,9/10/11,1.62,1.59
light_crossbow,Q2,vanilla,mid,none,0.00,18,17/18/19,1.49,1.45
light_crossbow,Q2,vanilla,mid,light,0.28,18,17/18/19,1.44,1.41
light_crossbow,Q2,vanilla,mid,medium,0.48,18,17/18/19,1.41,1.38
light_crossbow,Q2,vanilla,mid,heavy,0.68,18,17/18/19,1.39,1.36
light_crossbow,Q2,vanilla,far,none,0.00,22,21/22/23,1.36,1.33
light_crossbow,Q2,vanilla,far,light,0.28,22,21/22/23,1.32,1.29
light_crossbow,Q2,vanilla,far,medium,0.48,22,21/22/23,1.30,1.27
light_crossbow,Q2,vanilla,far,heavy,0.68,22,21/22/23,1.27,1.24
light_crossbow,Q2,vanilla,ultra_far,none,0.00,25,24/25/26,0.85,0.00
light_crossbow,Q2,vanilla,ultra_far,light,0.28,25,24/25/26,0.83,0.00
light_crossbow,Q2,vanilla,ultra_far,medium,0.48,25,24/25/26,0.81,0.00
light_crossbow,Q2,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.80,0.00
light_crossbow,Q2,mod,near,none,0.00,10,9/10/11,1.84,1.81
light_crossbow,Q2,mod,near,light,0.28,10,9/10/11,1.79,1.76
light_crossbow,Q2,mod,near,medium,0.48,10,9/10/11,1.75,1.72
light_crossbow,Q2,mod,near,heavy,0.68,10,9/10/11,1.72,1.69
light_crossbow,Q2,mod,mid,none,0.00,18,17/18/19,0.00,0.00
light_crossbow,Q2,mod,mid,light,0.28,18,17/18/19,0.00,0.00
light_crossbow,Q2,mod,mid,medium,0.48,18,17/18/19,0.00,0.00
light_crossbow,Q2,mod,mid,heavy,0.68,18,17/18/19,0.00,0.00
light_crossbow,Q2,mod,far,none,0.00,22,21/22/23,0.00,0.00
light_crossbow,Q2,mod,far,light,0.28,22,21/22/23,0.00,0.00
light_crossbow,Q2,mod,far,medium,0.48,22,21/22/23,0.00,0.00
light_crossbow,Q2,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
light_crossbow,Q2,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
light_crossbow,Q2,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
light_crossbow,Q2,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
light_crossbow,Q2,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
light_crossbow,Q3,vanilla,near,none,0.00,10,9/10/11,2.08,2.06
light_crossbow,Q3,vanilla,near,light,0.28,10,9/10/11,2.02,2.00
light_crossbow,Q3,vanilla,near,medium,0.48,10,9/10/11,1.98,1.96
light_crossbow,Q3,vanilla,near,heavy,0.68,10,9/10/11,1.94,1.92
light_crossbow,Q3,vanilla,mid,none,0.00,18,17/18/19,1.90,1.87
light_crossbow,Q3,vanilla,mid,light,0.28,18,17/18/19,1.84,1.82
light_crossbow,Q3,vanilla,mid,medium,0.48,18,17/18/19,1.80,1.78
light_crossbow,Q3,vanilla,mid,heavy,0.68,18,17/18/19,1.77,1.74
light_crossbow,Q3,vanilla,far,none,0.00,22,21/22/23,1.80,1.78
light_crossbow,Q3,vanilla,far,light,0.28,22,21/22/23,1.75,1.73
light_crossbow,Q3,vanilla,far,medium,0.48,22,21/22/23,1.72,1.69
light_crossbow,Q3,vanilla,far,heavy,0.68,22,21/22/23,1.68,1.66
light_crossbow,Q3,vanilla,ultra_far,none,0.00,25,24/25/26,1.16,0.00
light_crossbow,Q3,vanilla,ultra_far,light,0.28,25,24/25/26,1.13,0.00
light_crossbow,Q3,vanilla,ultra_far,medium,0.48,25,24/25/26,1.11,0.00
light_crossbow,Q3,vanilla,ultra_far,heavy,0.68,25,24/25/26,1.08,0.00
light_crossbow,Q3,mod,near,none,0.00,10,9/10/11,2.08,2.06
light_crossbow,Q3,mod,near,light,0.28,10,9/10/11,2.02,2.00
light_crossbow,Q3,mod,near,medium,0.48,10,9/10/11,1.98,1.96
light_crossbow,Q3,mod,near,heavy,0.68,10,9/10/11,1.94,1.92
light_crossbow,Q3,mod,mid,none,0.00,18,17/18/19,0.00,0.00
light_crossbow,Q3,mod,mid,light,0.28,18,17/18/19,0.00,0.00
light_crossbow,Q3,mod,mid,medium,0.48,18,17/18/19,0.00,0.00
light_crossbow,Q3,mod,mid,heavy,0.68,18,17/18/19,0.00,0.00
light_crossbow,Q3,mod,far,none,0.00,22,21/22/23,0.00,0.00
light_crossbow,Q3,mod,far,light,0.28,22,21/22/23,0.00,0.00
light_crossbow,Q3,mod,far,medium,0.48,22,21/22/23,0.00,0.00
light_crossbow,Q3,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
light_crossbow,Q3,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
light_crossbow,Q3,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
light_crossbow,Q3,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
light_crossbow,Q3,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
light_crossbow,Q4,vanilla,near,none,0.00,10,9/10/11,2.39,2.37
light_crossbow,Q4,vanilla,near,light,0.28,10,9/10/11,2.32,2.30
light_crossbow,Q4,vanilla,near,medium,0.48,10,9/10/11,2.27,2.25
light_crossbow,Q4,vanilla,near,heavy,0.68,10,9/10/11,2.22,2.20
light_crossbow,Q4,vanilla,mid,none,0.00,18,17/18/19,2.22,2.20
light_crossbow,Q4,vanilla,mid,light,0.28,18,17/18/19,2.16,2.14
light_crossbow,Q4,vanilla,mid,medium,0.48,18,17/18/19,2.11,2.09
light_crossbow,Q4,vanilla,mid,heavy,0.68,18,17/18/19,2.07,2.05
light_crossbow,Q4,vanilla,far,none,0.00,22,21/22/23,2.14,2.12
light_crossbow,Q4,vanilla,far,light,0.28,22,21/22/23,2.08,2.06
light_crossbow,Q4,vanilla,far,medium,0.48,22,21/22/23,2.03,2.02
light_crossbow,Q4,vanilla,far,heavy,0.68,22,21/22/23,1.99,1.97
light_crossbow,Q4,vanilla,ultra_far,none,0.00,25,24/25/26,1.39,0.00
light_crossbow,Q4,vanilla,ultra_far,light,0.28,25,24/25/26,1.35,0.00
light_crossbow,Q4,vanilla,ultra_far,medium,0.48,25,24/25/26,1.32,0.00
light_crossbow,Q4,vanilla,ultra_far,heavy,0.68,25,24/25/26,1.30,0.00
light_crossbow,Q4,mod,near,none,0.00,10,9/10/11,2.19,2.17
light_crossbow,Q4,mod,near,light,0.28,10,9/10/11,2.13,2.11
light_crossbow,Q4,mod,near,medium,0.48,10,9/10/11,2.09,2.07
light_crossbow,Q4,mod,near,heavy,0.68,10,9/10/11,2.04,2.02
light_crossbow,Q4,mod,mid,none,0.00,18,17/18/19,0.00,0.00
light_crossbow,Q4,mod,mid,light,0.28,18,17/18/19,0.00,0.00
light_crossbow,Q4,mod,mid,medium,0.48,18,17/18/19,0.00,0.00
light_crossbow,Q4,mod,mid,heavy,0.68,18,17/18/19,0.00,0.00
light_crossbow,Q4,mod,far,none,0.00,22,21/22/23,0.00,0.00
light_crossbow,Q4,mod,far,light,0.28,22,21/22/23,0.00,0.00
light_crossbow,Q4,mod,far,medium,0.48,22,21/22/23,0.00,0.00
light_crossbow,Q4,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
light_crossbow,Q4,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
light_crossbow,Q4,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
light_crossbow,Q4,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
light_crossbow,Q4,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
light_crossbow,Q5,vanilla,near,none,0.00,10,9/10/11,2.71,2.69
light_crossbow,Q5,vanilla,near,light,0.28,10,9/10/11,2.64,2.62
light_crossbow,Q5,vanilla,near,medium,0.48,10,9/10/11,2.58,2.57
light_crossbow,Q5,vanilla,near,heavy,0.68,10,9/10/11,2.53,2.51
light_crossbow,Q5,vanilla,mid,none,0.00,18,17/18/19,2.55,2.53
light_crossbow,Q5,vanilla,mid,light,0.28,18,17/18/19,2.48,2.46
light_crossbow,Q5,vanilla,mid,medium,0.48,18,17/18/19,2.43,2.41
light_crossbow,Q5,vanilla,mid,heavy,0.68,18,17/18/19,2.38,2.36
light_crossbow,Q5,vanilla,far,none,0.00,22,21/22/23,2.47,2.45
light_crossbow,Q5,vanilla,far,light,0.28,22,21/22/23,2.40,2.38
light_crossbow,Q5,vanilla,far,medium,0.48,22,21/22/23,2.35,2.33
light_crossbow,Q5,vanilla,far,heavy,0.68,22,21/22/23,2.30,2.28
light_crossbow,Q5,vanilla,ultra_far,none,0.00,25,24/25/26,1.61,0.00
light_crossbow,Q5,vanilla,ultra_far,light,0.28,25,24/25/26,1.57,0.00
light_crossbow,Q5,vanilla,ultra_far,medium,0.48,25,24/25/26,1.54,0.00
light_crossbow,Q5,vanilla,ultra_far,heavy,0.68,25,24/25/26,1.50,0.00
light_crossbow,Q5,mod,near,none,0.00,10,9/10/11,2.28,2.26
light_crossbow,Q5,mod,near,light,0.28,10,9/10/11,2.22,2.20
light_crossbow,Q5,mod,near,medium,0.48,10,9/10/11,2.17,2.16
light_crossbow,Q5,mod,near,heavy,0.68,10,9/10/11,2.13,2.11
light_crossbow,Q5,mod,mid,none,0.00,18,17/18/19,0.00,0.00
light_crossbow,Q5,mod,mid,light,0.28,18,17/18/19,0.00,0.00
light_crossbow,Q5,mod,mid,medium,0.48,18,17/18/19,0.00,0.00
light_crossbow,Q5,mod,mid,heavy,0.68,18,17/18/19,0.00,0.00
light_crossbow,Q5,mod,far,none,0.00,22,21/22/23,0.00,0.00
light_crossbow,Q5,mod,far,light,0.28,22,21/22/23,0.00,0.00
light_crossbow,Q5,mod,far,medium,0.48,22,21/22/23,0.00,0.00
light_crossbow,Q5,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
light_crossbow,Q5,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
light_crossbow,Q5,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
light_crossbow,Q5,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
light_crossbow,Q5,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
light_crossbow,Q6,vanilla,near,none,0.00,10,9/10/11,3.38,3.36
light_crossbow,Q6,vanilla,near,light,0.28,10,9/10/11,3.28,3.26
light_crossbow,Q6,vanilla,near,medium,0.48,10,9/10/11,3.22,3.20
light_crossbow,Q6,vanilla,near,heavy,0.68,10,9/10/11,3.15,3.13
light_crossbow,Q6,vanilla,mid,none,0.00,18,17/18/19,3.21,3.19
light_crossbow,Q6,vanilla,mid,light,0.28,18,17/18/19,3.12,3.10
light_crossbow,Q6,vanilla,mid,medium,0.48,18,17/18/19,3.05,3.03
light_crossbow,Q6,vanilla,mid,heavy,0.68,18,17/18/19,2.99,2.97
light_crossbow,Q6,vanilla,far,none,0.00,22,21/22/23,3.12,3.10
light_crossbow,Q6,vanilla,far,light,0.28,22,21/22/23,3.03,3.01
light_crossbow,Q6,vanilla,far,medium,0.48,22,21/22/23,2.97,2.95
light_crossbow,Q6,vanilla,far,heavy,0.68,22,21/22/23,2.91,2.89
light_crossbow,Q6,vanilla,ultra_far,none,0.00,25,24/25/26,2.04,0.00
light_crossbow,Q6,vanilla,ultra_far,light,0.28,25,24/25/26,1.99,0.00
light_crossbow,Q6,vanilla,ultra_far,medium,0.48,25,24/25/26,1.95,0.00
light_crossbow,Q6,vanilla,ultra_far,heavy,0.68,25,24/25/26,1.91,0.00
light_crossbow,Q6,mod,near,none,0.00,10,9/10/11,2.40,2.38
light_crossbow,Q6,mod,near,light,0.28,10,9/10/11,2.33,2.32
light_crossbow,Q6,mod,near,medium,0.48,10,9/10/11,2.28,2.27
light_crossbow,Q6,mod,near,heavy,0.68,10,9/10/11,2.24,2.22
light_crossbow,Q6,mod,mid,none,0.00,18,17/18/19,0.00,0.00
light_crossbow,Q6,mod,mid,light,0.28,18,17/18/19,0.00,0.00
light_crossbow,Q6,mod,mid,medium,0.48,18,17/18/19,0.00,0.00
light_crossbow,Q6,mod,mid,heavy,0.68,18,17/18/19,0.00,0.00
light_crossbow,Q6,mod,far,none,0.00,22,21/22/23,0.00,0.00
light_crossbow,Q6,mod,far,light,0.28,22,21/22/23,0.00,0.00
light_crossbow,Q6,mod,far,medium,0.48,22,21/22/23,0.00,0.00
light_crossbow,Q6,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
light_crossbow,Q6,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
light_crossbow,Q6,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
light_crossbow,Q6,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
light_crossbow,Q6,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
crossbow,Q1,vanilla,near,none,0.00,10,9/10/11,1.16,1.13
crossbow,Q1,vanilla,near,light,0.28,10,9/10/11,1.12,1.09
crossbow,Q1,vanilla,near,medium,0.48,10,9/10/11,1.10,1.07
crossbow,Q1,vanilla,near,heavy,0.68,10,9/10/11,1.08,1.05
crossbow,Q1,vanilla,mid,none,0.00,18,17/18/19,0.91,0.88
crossbow,Q1,vanilla,mid,light,0.28,18,17/18/19,0.88,0.85
crossbow,Q1,vanilla,mid,medium,0.48,18,17/18/19,0.87,0.84
crossbow,Q1,vanilla,mid,heavy,0.68,18,17/18/19,0.85,0.82
crossbow,Q1,vanilla,far,none,0.00,22,21/22/23,0.79,0.76
crossbow,Q1,vanilla,far,light,0.28,22,21/22/23,0.76,0.73
crossbow,Q1,vanilla,far,medium,0.48,22,21/22/23,0.75,0.72
crossbow,Q1,vanilla,far,heavy,0.68,22,21/22/23,0.73,0.70
crossbow,Q1,vanilla,ultra_far,none,0.00,25,24/25/26,0.47,0.00
crossbow,Q1,vanilla,ultra_far,light,0.28,25,24/25/26,0.46,0.00
crossbow,Q1,vanilla,ultra_far,medium,0.48,25,24/25/26,0.45,0.00
crossbow,Q1,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.44,0.00
crossbow,Q1,mod,near,none,0.00,10,9/10/11,1.43,1.39
crossbow,Q1,mod,near,light,0.28,10,9/10/11,1.39,1.35
crossbow,Q1,mod,near,medium,0.48,10,9/10/11,1.36,1.32
crossbow,Q1,mod,near,heavy,0.68,10,9/10/11,1.33,1.29
crossbow,Q1,mod,mid,none,0.00,18,17/18/19,0.39,0.00
crossbow,Q1,mod,mid,light,0.28,18,17/18/19,0.38,0.00
crossbow,Q1,mod,mid,medium,0.48,18,17/18/19,0.37,0.00
crossbow,Q1,mod,mid,heavy,0.68,18,17/18/19,0.36,0.00
crossbow,Q1,mod,far,none,0.00,22,21/22/23,0.00,0.00
crossbow,Q1,mod,far,light,0.28,22,21/22/23,0.00,0.00
crossbow,Q1,mod,far,medium,0.48,22,21/22/23,0.00,0.00
crossbow,Q1,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
crossbow,Q1,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
crossbow,Q1,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
crossbow,Q1,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
crossbow,Q1,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
crossbow,Q2,vanilla,near,none,0.00,10,9/10/11,1.55,1.52
crossbow,Q2,vanilla,near,light,0.28,10,9/10/11,1.51,1.48
crossbow,Q2,vanilla,near,medium,0.48,10,9/10/11,1.48,1.45
crossbow,Q2,vanilla,near,heavy,0.68,10,9/10/11,1.45,1.42
crossbow,Q2,vanilla,mid,none,0.00,18,17/18/19,1.33,1.30
crossbow,Q2,vanilla,mid,light,0.28,18,17/18/19,1.29,1.26
crossbow,Q2,vanilla,mid,medium,0.48,18,17/18/19,1.26,1.24
crossbow,Q2,vanilla,mid,heavy,0.68,18,17/18/19,1.24,1.21
crossbow,Q2,vanilla,far,none,0.00,22,21/22/23,1.21,1.19
crossbow,Q2,vanilla,far,light,0.28,22,21/22/23,1.18,1.15
crossbow,Q2,vanilla,far,medium,0.48,22,21/22/23,1.16,1.13
crossbow,Q2,vanilla,far,heavy,0.68,22,21/22/23,1.13,1.11
crossbow,Q2,vanilla,ultra_far,none,0.00,25,24/25/26,0.76,0.00
crossbow,Q2,vanilla,ultra_far,light,0.28,25,24/25/26,0.74,0.00
crossbow,Q2,vanilla,ultra_far,medium,0.48,25,24/25/26,0.73,0.00
crossbow,Q2,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.71,0.00
crossbow,Q2,mod,near,none,0.00,10,9/10/11,1.64,1.62
crossbow,Q2,mod,near,light,0.28,10,9/10/11,1.60,1.57
crossbow,Q2,mod,near,medium,0.48,10,9/10/11,1.57,1.54
crossbow,Q2,mod,near,heavy,0.68,10,9/10/11,1.53,1.51
crossbow,Q2,mod,mid,none,0.00,18,17/18/19,0.48,0.00
crossbow,Q2,mod,mid,light,0.28,18,17/18/19,0.47,0.00
crossbow,Q2,mod,mid,medium,0.48,18,17/18/19,0.46,0.00
crossbow,Q2,mod,mid,heavy,0.68,18,17/18/19,0.45,0.00
crossbow,Q2,mod,far,none,0.00,22,21/22/23,0.00,0.00
crossbow,Q2,mod,far,light,0.28,22,21/22/23,0.00,0.00
crossbow,Q2,mod,far,medium,0.48,22,21/22/23,0.00,0.00
crossbow,Q2,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
crossbow,Q2,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
crossbow,Q2,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
crossbow,Q2,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
crossbow,Q2,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
crossbow,Q3,vanilla,near,none,0.00,10,9/10/11,1.86,1.84
crossbow,Q3,vanilla,near,light,0.28,10,9/10/11,1.81,1.79
crossbow,Q3,vanilla,near,medium,0.48,10,9/10/11,1.77,1.75
crossbow,Q3,vanilla,near,heavy,0.68,10,9/10/11,1.73,1.71
crossbow,Q3,vanilla,mid,none,0.00,18,17/18/19,1.69,1.67
crossbow,Q3,vanilla,mid,light,0.28,18,17/18/19,1.64,1.62
crossbow,Q3,vanilla,mid,medium,0.48,18,17/18/19,1.61,1.59
crossbow,Q3,vanilla,mid,heavy,0.68,18,17/18/19,1.58,1.56
crossbow,Q3,vanilla,far,none,0.00,22,21/22/23,1.61,1.59
crossbow,Q3,vanilla,far,light,0.28,22,21/22/23,1.56,1.54
crossbow,Q3,vanilla,far,medium,0.48,22,21/22/23,1.53,1.51
crossbow,Q3,vanilla,far,heavy,0.68,22,21/22/23,1.50,1.48
crossbow,Q3,vanilla,ultra_far,none,0.00,25,24/25/26,1.04,0.00
crossbow,Q3,vanilla,ultra_far,light,0.28,25,24/25/26,1.01,0.00
crossbow,Q3,vanilla,ultra_far,medium,0.48,25,24/25/26,0.99,0.00
crossbow,Q3,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.97,0.00
crossbow,Q3,mod,near,none,0.00,10,9/10/11,1.86,1.84
crossbow,Q3,mod,near,light,0.28,10,9/10/11,1.81,1.79
crossbow,Q3,mod,near,medium,0.48,10,9/10/11,1.77,1.75
crossbow,Q3,mod,near,heavy,0.68,10,9/10/11,1.73,1.71
crossbow,Q3,mod,mid,none,0.00,18,17/18/19,0.57,0.00
crossbow,Q3,mod,mid,light,0.28,18,17/18/19,0.55,0.00
crossbow,Q3,mod,mid,medium,0.48,18,17/18/19,0.54,0.00
crossbow,Q3,mod,mid,heavy,0.68,18,17/18/19,0.53,0.00
crossbow,Q3,mod,far,none,0.00,22,21/22/23,0.00,0.00
crossbow,Q3,mod,far,light,0.28,22,21/22/23,0.00,0.00
crossbow,Q3,mod,far,medium,0.48,22,21/22/23,0.00,0.00
crossbow,Q3,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
crossbow,Q3,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
crossbow,Q3,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
