weapon_id,quality,dataset,band,armor_profile,flat_mitigation_proxy,center_m,sample_distances_m,mean_expected_damage_per_shot,min_expected_damage_per_shot
long_bow,Q5,vanilla,near,heavy,0.68,10,9/10/11,17.68,17.54
long_bow,Q5,vanilla,mid,none,0.00,18,17/18/19,12.87,0.00
long_bow,Q5,vanilla,mid,light,0.28,18,17/18/19,12.15,0.00
long_bow,Q5,vanilla,mid,medium,0.48,18,17/18/19,11.63,0.00
long_bow,Q5,vanilla,mid,heavy,0.68,18,17/18/19,11.12,0.00
long_bow,Q5,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q5,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q5,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q5,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q5,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q5,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q5,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q5,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q5,mod,near,none,0.00,10,9/10/11,22.30,22.13
long_bow,Q5,mod,near,light,0.28,10,9/10/11,21.05,20.89
long_bow,Q5,mod,near,medium,0.48,10,9/10/11,20.16,20.01
long_bow,Q5,mod,near,heavy,0.68,10,9/10/11,19.27,19.12
long_bow,Q5,mod,mid,none,0.00,18,17/18/19,20.96,20.79
long_bow,Q5,mod,mid,light,0.28,18,17/18/19,19.78,19.63
long_bow,Q5,mod,mid,medium,0.48,18,17/18/19,18.95,18.79
long_bow,Q5,mod,mid,heavy,0.68,18,17/18/19,18.11,17.96
long_bow,Q5,mod,far,none,0.00,22,21/22/23,20.29,20.12
long_bow,Q5,mod,far,light,0.28,22,21/22/23,19.15,18.99
long_bow,Q5,mod,far,medium,0.48,22,21/22/23,18.34,18.19
long_bow,Q5,mod,far,heavy,0.68,22,21/22/23,17.53,17.38
long_bow,Q5,mod,ultra_far,none,0.00,25,24/25/26,6.65,0.00
long_bow,Q5,mod,ultra_far,light,0.28,25,24/25/26,6.28,0.00
long_bow,Q5,mod,ultra_far,medium,0.48,25,24/25/26,6.01,0.00
long_bow,Q5,mod,ultra_far,heavy,0.68,25,24/25/26,5.75,0.00
long_bow,Q6,vanilla,near,none,0.00,10,9/10/11,20.68,20.55
long_bow,Q6,vanilla,near,light,0.28,10,9/10/11,19.52,19.40
long_bow,Q6,vanilla,near,medium,0.48,10,9/10/11,18.69,18.58
long_bow,Q6,vanilla,near,heavy,0.68,10,9/10/11,17.87,17.75
long_bow,Q6,vanilla,mid,none,0.00,18,17/18/19,13.13,0.00
long_bow,Q6,vanilla,mid,light,0.28,18,17/18/19,12.39,0.00
long_bow,Q6,vanilla,mid,medium,0.48,18,17/18/19,11.87,0.00
long_bow,Q6,vanilla,mid,heavy,0.68,18,17/18/19,11.34,0.00
long_bow,Q6,vanilla,far,none,0.00,22,21/22/23,0.00,0.00
long_bow,Q6,vanilla,far,light,0.28,22,21/22/23,0.00,0.00
long_bow,Q6,vanilla,far,medium,0.48,22,21/22/23,0.00,0.00
long_bow,Q6,vanilla,far,heavy,0.68,22,21/22/23,0.00,0.00
long_bow,Q6,vanilla,ultra_far,none,0.00,25,24/25/26,0.00,0.00
long_bow,Q6,vanilla,ultra_far,light,0.28,25,24/25/26,0.00,0.00
long_bow,Q6,vanilla,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
long_bow,Q6,vanilla,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
long_bow,Q6,mod,near,none,0.00,10,9/10/11,23.78,23.63
long_bow,Q6,mod,near,light,0.28,10,9/10/11,22.45,22.31
long_bow,Q6,mod,near,medium,0.48,10,9/10/11,21.50,21.36
long_bow,Q6,mod,near,heavy,0.68,10,9/10/11,20.55,20.42
long_bow,Q6,mod,mid,none,0.00,18,17/18/19,22.57,22.42
long_bow,Q6,mod,mid,light,0.28,18,17/18/19,21.30,21.16
long_bow,Q6,mod,mid,medium,0.48,18,17/18/19,20.40,20.26
long_bow,Q6,mod,mid,heavy,0.68,18,17/18/19,19.50,19.37
long_bow,Q6,mod,far,none,0.00,22,21/22/23,21.96,21.81
long_bow,Q6,mod,far,light,0.28,22,21/22/23,20.73,20.59
long_bow,Q6,mod,far,medium,0.48,22,21/22/23,19.85,19.71
long_bow,Q6,mod,far,heavy,0.68,22,21/22/23,18.97,18.84
long_bow,Q6,mod,ultra_far,none,0.00,25,24/25/26,14.39,0.00
long_bow,Q6,mod,ultra_far,light,0.28,25,24/25/26,13.58,0.00
long_bow,Q6,mod,ultra_far,medium,0.48,25,24/25/26,13.01,0.00
long_bow,Q6,mod,ultra_far,heavy,0.68,25,24/25/26,12.43,0.00
light_crossbow,Q1,vanilla,near,none,0.00,10,9/10/11,15.60,15.18
light_crossbow,Q1,vanilla,near,light,0.28,10,9/10/11,15.16,14.76
light_crossbow,Q1,vanilla,near,medium,0.48,10,9/10/11,14.85,14.46
light_crossbow,Q1,vanilla,near,heavy,0.68,10,9/10/11,14.54,14.15
light_crossbow,Q1,vanilla,mid,none,0.00,18,17/18/19,12.27,11.86
light_crossbow,Q1,vanilla,mid,light,0.28,18,17/18/19,11.93,11.52
light_crossbow,Q1,vanilla,mid,medium,0.48,18,17/18/19,11.68,11.29
light_crossbow,Q1,vanilla,mid,heavy,0.68,18,17/18/19,11.44,11.05
light_crossbow,Q1,vanilla,far,none,0.00,22,21/22/23,10.61,10.19
light_crossbow,Q1,vanilla,far,light,0.28,22,21/22/23,10.31,9.91
light_crossbow,Q1,vanilla,far,medium,0.48,22,21/22/23,10.10,9.70
light_crossbow,Q1,vanilla,far,heavy,0.68,22,21/22/23,9.89,9.50
light_crossbow,Q1,vanilla,ultra_far,none,0.00,25,24/25/26,6.38,0.00
light_crossbow,Q1,vanilla,ultra_far,light,0.28,25,24/25/26,6.20,0.00
light_crossbow,Q1,vanilla,ultra_far,medium,0.48,25,24/25/26,6.07,0.00
light_crossbow,Q1,vanilla,ultra_far,heavy,0.68,25,24/25/26,5.94,0.00
light_crossbow,Q1,mod,near,none,0.00,10,9/10/11,18.33,17.84
light_crossbow,Q1,mod,near,light,0.28,10,9/10/11,17.82,17.34
light_crossbow,Q1,mod,near,medium,0.48,10,9/10/11,17.45,16.98
light_crossbow,Q1,mod,near,heavy,0.68,10,9/10/11,17.08,16.63
light_crossbow,Q1,mod,mid,none,0.00,18,17/18/19,0.00,0.00
light_crossbow,Q1,mod,mid,light,0.28,18,17/18/19,0.00,0.00
light_crossbow,Q1,mod,mid,medium,0.48,18,17/18/19,0.00,0.00
light_crossbow,Q1,mod,mid,heavy,0.68,18,17/18/19,0.00,0.00
light_crossbow,Q1,mod,far,none,0.00,22,21/22/23,0.00,0.00
light_crossbow,Q1,mod,far,light,0.28,22,21/22/23,0.00,0.00
light_crossbow,Q1,mod,far,medium,0.48,22,21/22/23,0.00,0.00
light_crossbow,Q1,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
light_crossbow,Q1,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
light_crossbow,Q1,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
light_crossbow,Q1,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
light_crossbow,Q1,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
light_crossbow,Q2,vanilla,near,none,0.00,10,9/10/11,20.52,20.15
light_crossbow,Q2,vanilla,near,light,0.28,10,9/10/11,19.95,19.59
light_crossbow,Q2,vanilla,near,medium,0.48,10,9/10/11,19.54,19.18
light_crossbow,Q2,vanilla,near,heavy,0.68,10,9/10/11,19.13,18.78
light_crossbow,Q2,vanilla,mid,none,0.00,18,17/18/19,17.56,17.18
light_crossbow,Q2,vanilla,mid,light,0.28,18,17/18/19,17.06,16.70
light_crossbow,Q2,vanilla,mid,medium,0.48,18,17/18/19,16.71,16.36
light_crossbow,Q2,vanilla,mid,heavy,0.68,18,17/18/19,16.36,16.02
light_crossbow,Q2,vanilla,far,none,0.00,22,21/22/23,16.07,15.70
light_crossbow,Q2,vanilla,far,light,0.28,22,21/22/23,15.62,15.26
light_crossbow,Q2,vanilla,far,medium,0.48,22,21/22/23,15.30,14.95
light_crossbow,Q2,vanilla,far,heavy,0.68,22,21/22/23,14.98,14.63
light_crossbow,Q2,vanilla,ultra_far,none,0.00,25,24/25/26,10.10,0.00
light_crossbow,Q2,vanilla,ultra_far,light,0.28,25,24/25/26,9.81,0.00
light_crossbow,Q2,vanilla,ultra_far,medium,0.48,25,24/25/26,9.61,0.00
light_crossbow,Q2,vanilla,ultra_far,heavy,0.68,25,24/25/26,9.41,0.00
light_crossbow,Q2,mod,near,none,0.00,10,9/10/11,20.93,20.55
light_crossbow,Q2,mod,near,light,0.28,10,9/10/11,20.35,19.98
light_crossbow,Q2,mod,near,medium,0.48,10,9/10/11,19.93,19.57
light_crossbow,Q2,mod,near,heavy,0.68,10,9/10/11,19.51,19.16
light_crossbow,Q2,mod,mid,none,0.00,18,17/18/19,0.00,0.00
light_crossbow,Q2,mod,mid,light,0.28,18,17/18/19,0.00,0.00
light_crossbow,Q2,mod,mid,medium,0.48,18,17/18/19,0.00,0.00
light_crossbow,Q2,mod,mid,heavy,0.68,18,17/18/19,0.00,0.00
light_crossbow,Q2,mod,far,none,0.00,22,21/22/23,0.00,0.00
light_crossbow,Q2,mod,far,light,0.28,22,21/22/23,0.00,0.00
light_crossbow,Q2,mod,far,medium,0.48,22,21/22/23,0.00,0.00
light_crossbow,Q2,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
light_crossbow,Q2,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
light_crossbow,Q2,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
light_crossbow,Q2,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
light_crossbow,Q2,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
light_crossbow,Q3,vanilla,near,none,0.00,10,9/10/11,23.40,23.14
light_crossbow,Q3,vanilla,near,light,0.28,10,9/10/11,22.74,22.49
light_crossbow,Q3,vanilla,near,medium,0.48,10,9/10/11,22.28,22.03
light_crossbow,Q3,vanilla,near,heavy,0.68,10,9/10/11,21.81,21.57
light_crossbow,Q3,vanilla,mid,none,0.00,18,17/18/19,21.32,21.06
light_crossbow,Q3,vanilla,mid,light,0.28,18,17/18/19,20.72,20.47
light_crossbow,Q3,vanilla,mid,medium,0.48,18,17/18/19,20.30,20.05
light_crossbow,Q3,vanilla,mid,heavy,0.68,18,17/18/19,19.87,19.63
light_crossbow,Q3,vanilla,far,none,0.00,22,21/22/23,20.28,20.02
light_crossbow,Q3,vanilla,far,light,0.28,22,21/22/23,19.71,19.46
light_crossbow,Q3,vanilla,far,medium,0.48,22,21/22/23,19.31,19.06
light_crossbow,Q3,vanilla,far,heavy,0.68,22,21/22/23,18.90,18.66
light_crossbow,Q3,vanilla,ultra_far,none,0.00,25,24/25/26,13.09,0.00
light_crossbow,Q3,vanilla,ultra_far,light,0.28,25,24/25/26,12.72,0.00
light_crossbow,Q3,vanilla,ultra_far,medium,0.48,25,24/25/26,12.46,0.00
light_crossbow,Q3,vanilla,ultra_far,heavy,0.68,25,24/25/26,12.20,0.00
light_crossbow,Q3,mod,near,none,0.00,10,9/10/11,23.40,23.14
light_crossbow,Q3,mod,near,light,0.28,10,9/10/11,22.74,22.49
light_crossbow,Q3,mod,near,medium,0.48,10,9/10/11,22.28,22.03
light_crossbow,Q3,mod,near,heavy,0.68,10,9/10/11,21.81,21.57
light_crossbow,Q3,mod,mid,none,0.00,18,17/18/19,0.00,0.00
light_crossbow,Q3,mod,mid,light,0.28,18,17/18/19,0.00,0.00
light_crossbow,Q3,mod,mid,medium,0.48,18,17/18/19,0.00,0.00
light_crossbow,Q3,mod,mid,heavy,0.68,18,17/18/19,0.00,0.00
light_crossbow,Q3,mod,far,none,0.00,22,21/22/23,0.00,0.00
light_crossbow,Q3,mod,far,light,0.28,22,21/22/23,0.00,0.00
light_crossbow,Q3,mod,far,medium,0.48,22,21/22/23,0.00,0.00
light_crossbow,Q3,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
light_crossbow,Q3,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
light_crossbow,Q3,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
light_crossbow,Q3,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
light_crossbow,Q3,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
light_crossbow,Q4,vanilla,near,none,0.00,10,9/10/11,26.31,26.08
light_crossbow,Q4,vanilla,near,light,0.28,10,9/10/11,25.58,25.35
light_crossbow,Q4,vanilla,near,medium,0.48,10,9/10/11,25.05,24.83
light_crossbow,Q4,vanilla,near,heavy,0.68,10,9/10/11,24.52,24.31
light_crossbow,Q4,vanilla,mid,none,0.00,18,17/18/19,24.48,24.25
light_crossbow,Q4,vanilla,mid,light,0.28,18,17/18/19,23.80,23.57
light_crossbow,Q4,vanilla,mid,medium,0.48,18,17/18/19,23.31,23.09
light_crossbow,Q4,vanilla,mid,heavy,0.68,18,17/18/19,22.82,22.60
light_crossbow,Q4,vanilla,far,none,0.00,22,21/22/23,23.57,23.34
light_crossbow,Q4,vanilla,far,light,0.28,22,21/22/23,22.91,22.68
light_crossbow,Q4,vanilla,far,medium,0.48,22,21/22/23,22.44,22.22
light_crossbow,Q4,vanilla,far,heavy,0.68,22,21/22/23,21.96,21.75
light_crossbow,Q4,vanilla,ultra_far,none,0.00,25,24/25/26,15.33,0.00
light_crossbow,Q4,vanilla,ultra_far,light,0.28,25,24/25/26,14.90,0.00
light_crossbow,Q4,vanilla,ultra_far,medium,0.48,25,24/25/26,14.59,0.00
light_crossbow,Q4,vanilla,ultra_far,heavy,0.68,25,24/25/26,14.29,0.00
light_crossbow,Q4,mod,near,none,0.00,10,9/10/11,24.40,24.19
light_crossbow,Q4,mod,near,light,0.28,10,9/10/11,23.72,23.51
light_crossbow,Q4,mod,near,medium,0.48,10,9/10/11,23.23,23.03
light_crossbow,Q4,mod,near,heavy,0.68,10,9/10/11,22.74,22.54
light_crossbow,Q4,mod,mid,none,0.00,18,17/18/19,0.00,0.00
light_crossbow,Q4,mod,mid,light,0.28,18,17/18/19,0.00,0.00
light_crossbow,Q4,mod,mid,medium,0.48,18,17/18/19,0.00,0.00
light_crossbow,Q4,mod,mid,heavy,0.68,18,17/18/19,0.00,0.00
light_crossbow,Q4,mod,far,none,0.00,22,21/22/23,0.00,0.00
light_crossbow,Q4,mod,far,light,0.28,22,21/22/23,0.00,0.00
light_crossbow,Q4,mod,far,medium,0.48,22,21/22/23,0.00,0.00
light_crossbow,Q4,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
light_crossbow,Q4,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
light_crossbow,Q4,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
light_crossbow,Q4,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
light_crossbow,Q4,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
light_crossbow,Q5,vanilla,near,none,0.00,10,9/10/11,29.02,28.80
light_crossbow,Q5,vanilla,near,light,0.28,10,9/10/11,28.20,27.99
light_crossbow,Q5,vanilla,near,medium,0.48,10,9/10/11,27.62,27.42
light_crossbow,Q5,vanilla,near,heavy,0.68,10,9/10/11,27.04,26.84
light_crossbow,Q5,vanilla,mid,none,0.00,18,17/18/19,27.27,27.05
light_crossbow,Q5,vanilla,mid,light,0.28,18,17/18/19,26.51,26.29
light_crossbow,Q5,vanilla,mid,medium,0.48,18,17/18/19,25.96,25.75
light_crossbow,Q5,vanilla,mid,heavy,0.68,18,17/18/19,25.41,25.21
light_crossbow,Q5,vanilla,far,none,0.00,22,21/22/23,26.40,26.18
light_crossbow,Q5,vanilla,far,light,0.28,22,21/22/23,25.66,25.44
light_crossbow,Q5,vanilla,far,medium,0.48,22,21/22/23,25.13,24.92
light_crossbow,Q5,vanilla,far,heavy,0.68,22,21/22/23,24.60,24.40
light_crossbow,Q5,vanilla,ultra_far,none,0.00,25,24/25/26,17.23,0.00
light_crossbow,Q5,vanilla,ultra_far,light,0.28,25,24/25/26,16.75,0.00
light_crossbow,Q5,vanilla,ultra_far,medium,0.48,25,24/25/26,16.41,0.00
light_crossbow,Q5,vanilla,ultra_far,heavy,0.68,25,24/25/26,16.06,0.00
light_crossbow,Q5,mod,near,none,0.00,10,9/10/11,25.15,24.96
light_crossbow,Q5,mod,near,light,0.28,10,9/10/11,24.44,24.26
light_crossbow,Q5,mod,near,medium,0.48,10,9/10/11,23.94,23.76
light_crossbow,Q5,mod,near,heavy,0.68,10,9/10/11,23.44,23.26
light_crossbow,Q5,mod,mid,none,0.00,18,17/18/19,0.00,0.00
light_crossbow,Q5,mod,mid,light,0.28,18,17/18/19,0.00,0.00
light_crossbow,Q5,mod,mid,medium,0.48,18,17/18/19,0.00,0.00
light_crossbow,Q5,mod,mid,heavy,0.68,18,17/18/19,0.00,0.00
light_crossbow,Q5,mod,far,none,0.00,22,21/22/23,0.00,0.00
light_crossbow,Q5,mod,far,light,0.28,22,21/22/23,0.00,0.00
light_crossbow,Q5,mod,far,medium,0.48,22,21/22/23,0.00,0.00
light_crossbow,Q5,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
light_crossbow,Q5,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
light_crossbow,Q5,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
light_crossbow,Q5,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
light_crossbow,Q5,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
light_crossbow,Q6,vanilla,near,none,0.00,10,9/10/11,34.22,34.00
light_crossbow,Q6,vanilla,near,light,0.28,10,9/10/11,33.26,33.05
light_crossbow,Q6,vanilla,near,medium,0.48,10,9/10/11,32.57,32.37
light_crossbow,Q6,vanilla,near,heavy,0.68,10,9/10/11,31.89,31.69
light_crossbow,Q6,vanilla,mid,none,0.00,18,17/18/19,32.47,32.25
light_crossbow,Q6,vanilla,mid,light,0.28,18,17/18/19,31.56,31.35
light_crossbow,Q6,vanilla,mid,medium,0.48,18,17/18/19,30.91,30.70
light_crossbow,Q6,vanilla,mid,heavy,0.68,18,17/18/19,30.26,30.06
light_crossbow,Q6,vanilla,far,none,0.00,22,21/22/23,31.60,31.38
light_crossbow,Q6,vanilla,far,light,0.28,22,21/22/23,30.71,30.50
light_crossbow,Q6,vanilla,far,medium,0.48,22,21/22/23,30.08,29.87
light_crossbow,Q6,vanilla,far,heavy,0.68,22,21/22/23,29.45,29.24
light_crossbow,Q6,vanilla,ultra_far,none,0.00,25,24/25/26,20.70,0.00
light_crossbow,Q6,vanilla,ultra_far,light,0.28,25,24/25/26,20.12,0.00
light_crossbow,Q6,vanilla,ultra_far,medium,0.48,25,24/25/26,19.71,0.00
light_crossbow,Q6,vanilla,ultra_far,heavy,0.68,25,24/25/26,19.29,0.00
light_crossbow,Q6,mod,near,none,0.00,10,9/10/11,25.91,25.74
light_crossbow,Q6,mod,near,light,0.28,10,9/10/11,25.18,25.02
light_crossbow,Q6,mod,near,medium,0.48,10,9/10/11,24.66,24.51
light_crossbow,Q6,mod,near,heavy,0.68,10,9/10/11,24.14,23.99
light_crossbow,Q6,mod,mid,none,0.00,18,17/18/19,0.00,0.00
light_crossbow,Q6,mod,mid,light,0.28,18,17/18/19,0.00,0.00
light_crossbow,Q6,mod,mid,medium,0.48,18,17/18/19,0.00,0.00
light_crossbow,Q6,mod,mid,heavy,0.68,18,17/18/19,0.00,0.00
light_crossbow,Q6,mod,far,none,0.00,22,21/22/23,0.00,0.00
light_crossbow,Q6,mod,far,light,0.28,22,21/22/23,0.00,0.00
light_crossbow,Q6,mod,far,medium,0.48,22,21/22/23,0.00,0.00
light_crossbow,Q6,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
light_crossbow,Q6,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
light_crossbow,Q6,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
light_crossbow,Q6,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
light_crossbow,Q6,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
crossbow,Q1,vanilla,near,none,0.00,10,9/10/11,15.60,15.18
crossbow,Q1,vanilla,near,light,0.28,10,9/10/11,15.16,14.76
crossbow,Q1,vanilla,near,medium,0.48,10,9/10/11,14.85,14.46
crossbow,Q1,vanilla,near,heavy,0.68,10,9/10/11,14.54,14.15
crossbow,Q1,vanilla,mid,none,0.00,18,17/18/19,12.27,11.86
crossbow,Q1,vanilla,mid,light,0.28,18,17/18/19,11.93,11.52
crossbow,Q1,vanilla,mid,medium,0.48,18,17/18/19,11.68,11.29
crossbow,Q1,vanilla,mid,heavy,0.68,18,17/18/19,11.44,11.05
crossbow,Q1,vanilla,far,none,0.00,22,21/22/23,10.61,10.19
crossbow,Q1,vanilla,far,light,0.28,22,21/22/23,10.31,9.91
crossbow,Q1,vanilla,far,medium,0.48,22,21/22/23,10.10,9.70
crossbow,Q1,vanilla,far,heavy,0.68,22,21/22/23,9.89,9.50
crossbow,Q1,vanilla,ultra_far,none,0.00,25,24/25/26,6.38,0.00
crossbow,Q1,vanilla,ultra_far,light,0.28,25,24/25/26,6.20,0.00
crossbow,Q1,vanilla,ultra_far,medium,0.48,25,24/25/26,6.07,0.00
crossbow,Q1,vanilla,ultra_far,heavy,0.68,25,24/25/26,5.94,0.00
crossbow,Q1,mod,near,none,0.00,10,9/10/11,18.33,17.84
crossbow,Q1,mod,near,light,0.28,10,9/10/11,17.82,17.34
crossbow,Q1,mod,near,medium,0.48,10,9/10/11,17.45,16.98
crossbow,Q1,mod,near,heavy,0.68,10,9/10/11,17.08,16.63
crossbow,Q1,mod,mid,none,0.00,18,17/18/19,4.97,0.00
crossbow,Q1,mod,mid,light,0.28,18,17/18/19,4.83,0.00
crossbow,Q1,mod,mid,medium,0.48,18,17/18/19,4.73,0.00
crossbow,Q1,mod,mid,heavy,0.68,18,17/18/19,4.63,0.00
crossbow,Q1,mod,far,none,0.00,22,21/22/23,0.00,0.00
crossbow,Q1,mod,far,light,0.28,22,21/22/23,0.00,0.00
crossbow,Q1,mod,far,medium,0.48,22,21/22/23,0.00,0.00
crossbow,Q1,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
crossbow,Q1,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
crossbow,Q1,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
crossbow,Q1,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
crossbow,Q1,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
crossbow,Q2,vanilla,near,none,0.00,10,9/10/11,20.52,20.15
crossbow,Q2,vanilla,near,light,0.28,10,9/10/11,19.95,19.59
crossbow,Q2,vanilla,near,medium,0.48,10,9/10/11,19.54,19.18
crossbow,Q2,vanilla,near,heavy,0.68,10,9/10/11,19.13,18.78
crossbow,Q2,vanilla,mid,none,0.00,18,17/18/19,17.56,17.18
crossbow,Q2,vanilla,mid,light,0.28,18,17/18/19,17.06,16.70
crossbow,Q2,vanilla,mid,medium,0.48,18,17/18/19,16.71,16.36
crossbow,Q2,vanilla,mid,heavy,0.68,18,17/18/19,16.36,16.02
crossbow,Q2,vanilla,far,none,0.00,22,21/22/23,16.07,15.70
crossbow,Q2,vanilla,far,light,0.28,22,21/22/23,15.62,15.26
crossbow,Q2,vanilla,far,medium,0.48,22,21/22/23,15.30,14.95
crossbow,Q2,vanilla,far,heavy,0.68,22,21/22/23,14.98,14.63
crossbow,Q2,vanilla,ultra_far,none,0.00,25,24/25/26,10.10,0.00
crossbow,Q2,vanilla,ultra_far,light,0.28,25,24/25/26,9.81,0.00
crossbow,Q2,vanilla,ultra_far,medium,0.48,25,24/25/26,9.61,0.00
crossbow,Q2,vanilla,ultra_far,heavy,0.68,25,24/25/26,9.41,0.00
crossbow,Q2,mod,near,none,0.00,10,9/10/11,20.93,20.55
crossbow,Q2,mod,near,light,0.28,10,9/10/11,20.35,19.98
crossbow,Q2,mod,near,medium,0.48,10,9/10/11,19.93,19.57
crossbow,Q2,mod,near,heavy,0.68,10,9/10/11,19.51,19.16
crossbow,Q2,mod,mid,none,0.00,18,17/18/19,6.09,0.00
crossbow,Q2,mod,mid,light,0.28,18,17/18/19,5.92,0.00
crossbow,Q2,mod,mid,medium,0.48,18,17/18/19,5.80,0.00
crossbow,Q2,mod,mid,heavy,0.68,18,17/18/19,5.68,0.00
crossbow,Q2,mod,far,none,0.00,22,21/22/23,0.00,0.00
crossbow,Q2,mod,far,light,0.28,22,21/22/23,0.00,0.00
crossbow,Q2,mod,far,medium,0.48,22,21/22/23,0.00,0.00
crossbow,Q2,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
crossbow,Q2,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
crossbow,Q2,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
crossbow,Q2,mod,ultra_far,medium,0.48,25,24/25/26,0.00,0.00
crossbow,Q2,mod,ultra_far,heavy,0.68,25,24/25/26,0.00,0.00
crossbow,Q3,vanilla,near,none,0.00,10,9/10/11,23.40,23.14
crossbow,Q3,vanilla,near,light,0.28,10,9/10/11,22.74,22.49
crossbow,Q3,vanilla,near,medium,0.48,10,9/10/11,22.28,22.03
crossbow,Q3,vanilla,near,heavy,0.68,10,9/10/11,21.81,21.57
crossbow,Q3,vanilla,mid,none,0.00,18,17/18/19,21.32,21.06
crossbow,Q3,vanilla,mid,light,0.28,18,17/18/19,20.72,20.47
crossbow,Q3,vanilla,mid,medium,0.48,18,17/18/19,20.30,20.05
crossbow,Q3,vanilla,mid,heavy,0.68,18,17/18/19,19.87,19.63
crossbow,Q3,vanilla,far,none,0.00,22,21/22/23,20.28,20.02
crossbow,Q3,vanilla,far,light,0.28,22,21/22/23,19.71,19.46
crossbow,Q3,vanilla,far,medium,0.48,22,21/22/23,19.31,19.06
crossbow,Q3,vanilla,far,heavy,0.68,22,21/22/23,18.90,18.66
crossbow,Q3,vanilla,ultra_far,none,0.00,25,24/25/26,13.09,0.00
crossbow,Q3,vanilla,ultra_far,light,0.28,25,24/25/26,12.72,0.00
crossbow,Q3,vanilla,ultra_far,medium,0.48,25,24/25/26,12.46,0.00
crossbow,Q3,vanilla,ultra_far,heavy,0.68,25,24/25/26,12.20,0.00
crossbow,Q3,mod,near,none,0.00,10,9/10/11,23.40,23.14
crossbow,Q3,mod,near,light,0.28,10,9/10/11,22.74,22.49
crossbow,Q3,mod,near,medium,0.48,10,9/10/11,22.28,22.03
crossbow,Q3,mod,near,heavy,0.68,10,9/10/11,21.81,21.57
crossbow,Q3,mod,mid,none,0.00,18,17/18/19,7.19,0.00
crossbow,Q3,mod,mid,light,0.28,18,17/18/19,6.99,0.00
crossbow,Q3,mod,mid,medium,0.48,18,17/18/19,6.85,0.00
crossbow,Q3,mod,mid,heavy,0.68,18,17/18/19,6.70,0.00
crossbow,Q3,mod,far,none,0.00,22,21/22/23,0.00,0.00
crossbow,Q3,mod,far,light,0.28,22,21/22/23,0.00,0.00
crossbow,Q3,mod,far,medium,0.48,22,21/22/23,0.00,0.00
crossbow,Q3,mod,far,heavy,0.68,22,21/22/23,0.00,0.00
crossbow,Q3,mod,ultra_far,none,0.00,25,24/25/26,0.00,0.00
crossbow,Q3,mod,ultra_far,light,0.28,25,24/25/26,0.00,0.00
